2023-10-18T09:48:37+02:00
Running ./../build/reduction-benchmark_qdr
Run on (32 X 2600 MHz CPU s)
CPU Caches:
  L1 Data 16 KiB (x32)
  L1 Instruction 64 KiB (x16)
  L2 Unified 2048 KiB (x16)
  L3 Unified 6144 KiB (x8)
Load Average: 0.00, 0.00, 0.00
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Bytes","Elements"
"benchReduceOmpNoInit2/1073741824/real_time_stddev",50,330.064,630.655,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/1073741824/real_time_cv",50,70.1859,390.671,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2147483648/real_time_mean",50,183609,56288.2,us,,,"ReduceOmpNoInit2",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit2/2147483648/real_time_median",50,183699,55711.3,us,,,"ReduceOmpNoInit2",,,8.58993e+09,2.14748e+09
"benchReduceOmpNoInit2/2147483648/real_time_stddev",50,630.765,2507.62,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/2147483648/real_time_cv",50,68.7073,890.994,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/4294967296/real_time_mean",50,362599,104464,us,,,"ReduceOmpNoInit2",,,1.71799e+10,4.29497e+09
"benchReduceOmpNoInit2/4294967296/real_time_median",50,362713,104141,us,,,"ReduceOmpNoInit2",,,1.71799e+10,4.29497e+09
"benchReduceOmpNoInit2/4294967296/real_time_stddev",50,619.765,2514.63,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/4294967296/real_time_cv",50,34.1846,481.436,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/8589934592/real_time_mean",50,720566,191123,us,,,"ReduceOmpNoInit2",,,3.43597e+10,8.58993e+09
"benchReduceOmpNoInit2/8589934592/real_time_median",50,720757,190789,us,,,"ReduceOmpNoInit2",,,3.43597e+10,8.58993e+09
"benchReduceOmpNoInit2/8589934592/real_time_stddev",50,704.993,2516.98,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNoInit2/8589934592/real_time_cv",50,19.5678,263.388,us,,,"ReduceOmpNoInit2",,,0,0
"benchReduceOmpNestingNoInit/32768/real_time_mean",50,8677.17,3508.15,us,,,"ReduceOmpNestingNoInit",,,131072,32768
"benchReduceOmpNestingNoInit/32768/real_time_median",50,8351.6,3523.22,us,,,"ReduceOmpNestingNoInit",,,131072,32768
"benchReduceOmpNestingNoInit/32768/real_time_stddev",50,885.771,150.766,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/32768/real_time_cv",50,2041.61,859.522,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/65536/real_time_mean",50,8322.79,3548.02,us,,,"ReduceOmpNestingNoInit",,,262144,65536
"benchReduceOmpNestingNoInit/65536/real_time_median",50,8299.91,3545.25,us,,,"ReduceOmpNestingNoInit",,,262144,65536
"benchReduceOmpNestingNoInit/65536/real_time_stddev",50,269.981,134.309,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/65536/real_time_cv",50,648.776,757.094,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/131072/real_time_mean",50,8421.21,3550.7,us,,,"ReduceOmpNestingNoInit",,,524288,131072
"benchReduceOmpNestingNoInit/131072/real_time_median",50,8323.26,3560.66,us,,,"ReduceOmpNestingNoInit",,,524288,131072
"benchReduceOmpNestingNoInit/131072/real_time_stddev",50,854.502,132.527,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/131072/real_time_cv",50,2029.4,746.483,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/262144/real_time_mean",50,8234.77,3537.55,us,,,"ReduceOmpNestingNoInit",,,1.04858e+06,262144
"benchReduceOmpNestingNoInit/262144/real_time_median",50,8226.98,3551.05,us,,,"ReduceOmpNestingNoInit",,,1.04858e+06,262144
"benchReduceOmpNestingNoInit/262144/real_time_stddev",50,228.59,124.113,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/262144/real_time_cv",50,555.182,701.688,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/524288/real_time_mean",50,8294.39,3555.11,us,,,"ReduceOmpNestingNoInit",,,2.09715e+06,524288
"benchReduceOmpNestingNoInit/524288/real_time_median",50,8304.95,3573.99,us,,,"ReduceOmpNestingNoInit",,,2.09715e+06,524288
"benchReduceOmpNestingNoInit/524288/real_time_stddev",50,280.143,146.077,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/524288/real_time_cv",50,675.5,821.787,us,,,"ReduceOmpNestingNoInit",,,0,0
"benchReduceOmpNestingNoInit/1048576/real_time_mean",50,8295.46,3551.24,us,,,"ReduceOmpNestingNoInit",,,4.1943e+06,1.04858e+06
"benchReduceOmpNestingNoInit/1048576/real_time_median",50,8246.9,3510.71,us,,,"ReduceOmpNestingNoInit",,,4.1943e+06,1.04858e+06
